record_date,workshop_code,output_qty,output_unit
2025-01-29,W04,255.667,件
2025-01-29,W05,406.285,平方米
2025-01-29,W06,15.422,台
2025-01-29,W07,503.997,吨蒸汽
2025-01-29,W08,577.99,件
2025-01-30,W01,242.226,吨
2025-01-30,W02,317.127,吨
2025-01-30,W03,90.924,吨
2025-01-30,W04,259.588,件
2025-01-30,W05,425.74,平方米
2025-01-30,W06,17.355,台
2025-01-30,W07,502.121,吨蒸汽
2025-01-30,W08,637.695,件
2025-01-31,W01,250.786,吨
2025-01-31,W02,330.47,吨
2025-01-31,W03,80.455,吨
2025-01-31,W04,259.852,件
2025-01-31,W05,420.798,平方米
2025-01-31,W06,15.977,台
2025-01-31,W07,535.073,吨蒸汽
2025-01-31,W08,629.639,件
2025-02-01,W01,260.43,吨
2025-02-01,W02,297.19,吨
2025-02-01,W03,93.23,吨
2025-02-01,W04,255.342,件
2025-02-01,W05,391.162,平方米
2025-02-01,W06,17.429,台
2025-02-01,W07,481.592,吨蒸汽
2025-02-01,W08,643.253,件
2025-02-02,W01,249.544,吨
2025-02-02,W02,305.731,吨
2025-02-02,W03,102.652,吨
2025-02-02,W04,272.527,件
2025-02-02,W05,420.833,平方米
2025-02-02,W06,16.866,台
2025-02-02,W07,491.791,吨蒸汽
2025-02-02,W08,682.093,件
2025-02-03,W01,253.425,吨
2025-02-03,W02,300.393,吨
2025-02-03,W03,97.71,吨
2025-02-03,W04,249.658,件
2025-02-03,W05,442.53,平方米
2025-02-03,W06,16.233,台
2025-02-03,W07,525.513,吨蒸汽
2025-02-03,W08,625.271,件
2025-02-04,W01,262.066,吨
2025-02-04,W02,299.946,吨
2025-02-04,W03,101.118,吨
2025-02-04,W04,255.59,件
2025-02-04,W05,401.933,平方米
2025-02-04,W06,17.79,台
2025-02-04,W07,521.502,吨蒸汽
2025-02-04,W08,594.832,件
2025-02-05,W01,255.694,吨
2025-02-05,W02,336.033,吨
2025-02-05,W03,105.962,吨
2025-02-05,W04,4795.148,件
2025-02-05,W05,6995.929,平方米
2025-02-05,W06,284.17,台
2025-02-05,W07,562.162,吨蒸汽
2025-02-05,W08,8939.897,件
2025-02-06,W01,281.111,吨
2025-02-06,W02,344.71,吨
2025-02-06,W03,99.073,吨
2025-02-06,W04,4755.542,件
2025-02-06,W05,7326.198,平方米
2025-02-06,W06,260.049,台
2025-02-06,W07,507.365,吨蒸汽
2025-02-06,W08,10815.466,件
2025-02-07,W01,254.357,吨
2025-02-07,W02,340.891,吨
2025-02-07,W03,97.392,吨
2025-02-07,W04,4332.51,件
2025-02-07,W05,6490.987,平方米
2025-02-07,W06,271.388,台
2025-02-07,W07,557.818,吨蒸汽
2025-02-07,W08,10665.96,件
2025-02-08,W01,295.396,吨
2025-02-08,W02,317.944,吨
2025-02-08,W03,102.868,吨
2025-02-08,W04,2823.646,件
2025-02-08,W05,4226.35,平方米
2025-02-08,W06,178.823,台
2025-02-08,W07,540.271,吨蒸汽
2025-02-08,W08,6038.055,件
2025-02-09,W01,257.051,吨
2025-02-09,W02,320.251,吨
2025-02-09,W03,95.275,吨
2025-02-09,W04,875.199,件
2025-02-09,W05,1555.286,平方米
2025-02-09,W06,55.945,台
2025-02-09,W07,508.869,吨蒸汽
2025-02-09,W08,2082.044,件
2025-02-10,W01,297.615,吨
2025-02-10,W02,304.965,吨
2025-02-10,W03,95.255,吨
2025-02-10,W04,4825.262,件
2025-02-10,W05,7420.065,平方米
2025-02-10,W06,281.748,台
2025-02-10,W07,518.174,吨蒸汽
2025-02-10,W08,9875.229,件
2025-02-11,W01,284.841,吨
2025-02-11,W02,318.922,吨
2025-02-11,W03,96.861,吨
2025-02-11,W04,4231.518,件
2025-02-11,W05,6285.385,平方米
2025-02-11,W06,254.372,台
2025-02-11,W07,605.8,吨蒸汽
2025-02-11,W08,10177.977,件
2025-02-12,W01,255.348,吨
2025-02-12,W02,363.525,吨
2025-02-12,W03,95.046,吨
2025-02-12,W04,4341.366,件
2025-02-12,W05,5947.009,平方米
2025-02-12,W06,278.53,台
2025-02-12,W07,541.95,吨蒸汽
2025-02-12,W08,10844.142,件
2025-02-13,W01,255.843,吨
2025-02-13,W02,317.422,吨
2025-02-13,W03,94.211,吨
2025-02-13,W04,4132.134,件
2025-02-13,W05,6835.107,平方米
2025-02-13,W06,278.013,台
2025-02-13,W07,548.539,吨蒸汽
2025-02-13,W08,10451.541,件
2025-02-14,W01,264.069,吨
2025-02-14,W02,317.342,吨
2025-02-14,W03,99.458,吨
2025-02-14,W04,4315.029,件
2025-02-14,W05,6610.417,平方米
2025-02-14,W06,258.976,台
2025-02-14,W07,525.495,吨蒸汽
2025-02-14,W08,10446.819,件
2025-02-15,W01,259.522,吨
2025-02-15,W02,342.822,吨
2025-02-15,W03,101.886,吨
2025-02-15,W04,2808.296,件
2025-02-15,W05,4399.107,平方米
2025-02-15,W06,183.0,台
2025-02-15,W07,548.517,吨蒸汽
2025-02-15,W08,6853.978,件
2025-02-16,W01,287.984,吨
2025-02-16,W02,315.596,吨
2025-02-16,W03,98.176,吨
2025-02-16,W04,930.757,件
2025-02-16,W05,1424.595,平方米
2025-02-16,W06,50.925,台
2025-02-16,W07,552.227,吨蒸汽
2025-02-16,W08,2254.426,件
2025-02-17,W01,275.211,吨
2025-02-17,W02,335.546,吨
2025-02-17,W03,100.515,吨
2025-02-17,W04,4251.548,件
2025-02-17,W05,6477.607,平方米
2025-02-17,W06,252.596,台
2025-02-17,W07,526.66,吨蒸汽
2025-02-17,W08,10748.888,件
2025-02-18,W01,272.498,吨
2025-02-18,W02,347.111,吨
2025-02-18,W03,103.75,吨
2025-02-18,W04,4565.781,件
2025-02-18,W05,7476.51,平方米
2025-02-18,W06,285.685,台
2025-02-18,W07,566.276,吨蒸汽
2025-02-18,W08,10469.311,件
2025-02-19,W01,261.909,吨
2025-02-19,W02,343.485,吨
2025-02-19,W03,105.457,吨
2025-02-19,W04,4155.404,件
2025-02-19,W05,6756.88,平方米
2025-02-19,W06,271.562,台
2025-02-19,W07,600.101,吨蒸汽
2025-02-19,W08,8910.422,件
2025-02-20,W01,301.132,吨
2025-02-20,W02,311.311,吨
2025-02-20,W03,101.314,吨
2025-02-20,W04,4169.61,件
2025-02-20,W05,7622.812,平方米
2025-02-20,W06,258.062,台
2025-02-20,W07,584.483,吨蒸汽
2025-02-20,W08,10391.464,件
2025-02-21,W01,277.588,吨
2025-02-21,W02,321.558,吨
2025-02-21,W03,98.737,吨
2025-02-21,W04,4345.322,件
2025-02-21,W05,6878.656,平方米
2025-02-21,W06,284.016,台
2025-02-21,W07,583.2,吨蒸汽
2025-02-21,W08,9744.229,件
2025-02-22,W01,272.583,吨
2025-02-22,W02,335.253,吨
2025-02-22,W03,103.315,吨
2025-02-22,W04,2806.281,件
2025-02-22,W05,4668.431,平方米
2025-02-22,W06,160.936,台
2025-02-22,W07,539.539,吨蒸汽
2025-02-22,W08,6094.613,件
2025-02-23,W01,257.606,吨
2025-02-23,W02,264.973,吨
2025-02-23,W03,84.866,吨
2025-02-23,W04,867.568,件
2025-02-23,W05,1462.926,平方米
2025-02-23,W06,60.341,台
2025-02-23,W07,542.378,吨蒸汽
2025-02-23,W08,1965.172,件
2025-02-24,W01,290.326,吨
2025-02-24,W02,330.537,吨
2025-02-24,W03,97.238,吨
2025-02-24,W04,4528.852,件
2025-02-24,W05,7413.102,平方米
2025-02-24,W06,273.248,台
2025-02-24,W07,584.968,吨蒸汽
2025-02-24,W08,10702.687,件
2025-02-25,W01,272.794,吨
2025-02-25,W02,356.006,吨
2025-02-25,W03,96.452,吨
2025-02-25,W04,4280.095,件
2025-02-25,W05,7522.723,平方米
2025-02-25,W06,253.033,台
2025-02-25,W07,570.11,吨蒸汽
2025-02-25,W08,10514.059,件
2025-02-26,W01,254.277,吨
2025-02-26,W02,336.206,吨
2025-02-26,W03,101.87,吨
2025-02-26,W04,4311.79,件
2025-02-26,W05,7181.918,平方米
2025-02-26,W06,249.326,台
2025-02-26,W07,556.868,吨蒸汽
2025-02-26,W08,10744.994,件
2025-02-27,W01,274.15,吨
2025-02-27,W02,298.471,吨
2025-02-27,W03,107.277,吨
2025-02-27,W04,4387.641,件
2025-02-27,W05,7451.707,平方米
2025-02-27,W06,266.71,台
2025-02-27,W07,560.848,吨蒸汽
2025-02-27,W08,9339.925,件
2025-02-28,W01,304.732,吨
2025-02-28,W02,309.292,吨
2025-02-28,W03,87.892,吨
2025-02-28,W04,4412.286,件
2025-02-28,W05,7099.353,平方米
2025-02-28,W06,254.189,台
2025-02-28,W07,526.041,吨蒸汽
2025-02-28,W08,11266.925,件
2025-03-01,W01,268.397,吨
2025-03-01,W02,351.27,吨
2025-03-01,W03,96.366,吨
2025-03-01,W04,2599.607,件
2025-03-01,W05,4677.651,平方米
2025-03-01,W06,163.756,台
2025-03-01,W07,513.813,吨蒸汽
2025-03-01,W08,6133.946,件
2025-03-02,W01,253.294,吨
2025-03-02,W02,308.454,吨
2025-03-02,W03,103.902,吨
2025-03-02,W04,994.529,件
2025-03-02,W05,1483.481,平方米
2025-03-02,W06,50.564,台
2025-03-02,W07,531.958,吨蒸汽
2025-03-02,W08,1975.436,件
2025-03-03,W01,271.352,吨
2025-03-03,W02,367.361,吨
2025-03-03,W03,102.558,吨
2025-03-03,W04,4304.894,件
2025-03-03,W05,7102.726,平方米
2025-03-03,W06,289.912,台
2025-03-03,W07,545.866,吨蒸汽
2025-03-03,W08,10726.934,件
2025-03-04,W01,306.983,吨
2025-03-04,W02,351.511,吨
2025-03-04,W03,99.561,吨
2025-03-04,W04,4472.758,件
2025-03-04,W05,7217.558,平方米
2025-03-04,W06,269.612,台
2025-03-04,W07,555.493,吨蒸汽
2025-03-04,W08,9733.272,件
2025-03-05,W01,264.127,吨
2025-03-05,W02,345.271,吨
2025-03-05,W03,106.923,吨
2025-03-05,W04,4741.67,件
2025-03-05,W05,6533.235,平方米
2025-03-05,W06,242.704,台
2025-03-05,W07,558.405,吨蒸汽
2025-03-05,W08,10210.922,件
2025-03-06,W01,280.039,吨
2025-03-06,W02,319.575,吨
2025-03-06,W03,92.536,吨
2025-03-06,W04,4485.159,件
2025-03-06,W05,7881.461,平方米
2025-03-06,W06,288.157,台
2025-03-06,W07,549.007,吨蒸汽
2025-03-06,W08,10774.319,件
2025-03-07,W01,268.105,吨
2025-03-07,W02,335.319,吨
2025-03-07,W03,96.261,吨
2025-03-07,W04,4316.132,件
2025-03-07,W05,7573.603,平方米
2025-03-07,W06,265.82,台
2025-03-07,W07,567.755,吨蒸汽
2025-03-07,W08,10023.853,件
2025-03-08,W01,284.173,吨
2025-03-08,W02,320.329,吨
2025-03-08,W03,96.919,吨
2025-03-08,W04,2497.176,件
2025-03-08,W05,4759.342,平方米
2025-03-08,W06,164.998,台
2025-03-08,W07,538.321,吨蒸汽
2025-03-08,W08,6295.63,件
2025-03-09,W01,264.766,吨
2025-03-09,W02,306.915,吨
2025-03-09,W03,94.537,吨
2025-03-09,W04,948.485,件
2025-03-09,W05,1436.234,平方米
2025-03-09,W06,56.173,台
2025-03-09,W07,552.052,吨蒸汽
2025-03-09,W08,1948.089,件
2025-03-10,W01,284.327,吨
2025-03-10,W02,332.087,吨
2025-03-10,W03,100.198,吨
2025-03-10,W04,4112.202,件
2025-03-10,W05,7333.88,平方米
2025-03-10,W06,259.075,台
2025-03-10,W07,581.953,吨蒸汽
2025-03-10,W08,10408.234,件
2025-03-11,W01,244.135,吨
2025-03-11,W02,364.844,吨
2025-03-11,W03,101.771,吨
2025-03-11,W04,4660.664,件
2025-03-11,W05,7460.017,平方米
2025-03-11,W06,293.93,台
2025-03-11,W07,535.417,吨蒸汽
2025-03-11,W08,9603.38,件
2025-03-12,W01,242.28,吨
2025-03-12,W02,336.686,吨
2025-03-12,W03,98.787,吨
2025-03-12,W04,4443.146,件
2025-03-12,W05,7670.577,平方米
2025-03-12,W06,299.854,台
2025-03-12,W07,515.049,吨蒸汽
2025-03-12,W08,10406.763,件
2025-03-13,W01,270.111,吨
2025-03-13,W02,372.119,吨
2025-03-13,W03,101.96,吨
2025-03-13,W04,5001.833,件
2025-03-13,W05,8329.265,平方米
2025-03-13,W06,290.401,台
2025-03-13,W07,565.558,吨蒸汽
2025-03-13,W08,11157.714,件
2025-03-14,W01,286.82,吨
2025-03-14,W02,330.446,吨
2025-03-14,W03,92.355,吨
2025-03-14,W04,4432.88,件
2025-03-14,W05,7429.073,平方米
2025-03-14,W06,263.385,台
2025-03-14,W07,585.333,吨蒸汽
2025-03-14,W08,9731.967,件
2025-03-15,W01,268.624,吨
2025-03-15,W02,324.527,吨
2025-03-15,W03,91.153,吨
2025-03-15,W04,3005.844,件
2025-03-15,W05,4429.042,平方米
2025-03-15,W06,173.924,台
2025-03-15,W07,503.203,吨蒸汽
2025-03-15,W08,6706.812,件
2025-03-16,W01,239.298,吨
2025-03-16,W02,303.394,吨
2025-03-16,W03,98.579,吨
2025-03-16,W04,870.303,件
2025-03-16,W05,1382.185,平方米
2025-03-16,W06,58.522,台
2025-03-16,W07,565.752,吨蒸汽
2025-03-16,W08,1885.752,件
2025-03-17,W01,294.296,吨
2025-03-17,W02,327.388,吨
2025-03-17,W03,96.369,吨
2025-03-17,W04,4659.32,件
2025-03-17,W05,7032.808,平方米
2025-03-17,W06,269.814,台
2025-03-17,W07,571.958,吨蒸汽
2025-03-17,W08,10189.632,件
2025-03-18,W01,291.583,吨
2025-03-18,W02,319.907,吨
2025-03-18,W03,105.218,吨
2025-03-18,W04,4362.649,件
2025-03-18,W05,6970.784,平方米
2025-03-18,W06,305.231,台
2025-03-18,W07,601.301,吨蒸汽
2025-03-18,W08,9830.172,件
2025-03-19,W01,280.188,吨
2025-03-19,W02,319.216,吨
2025-03-19,W03,96.3,吨
2025-03-19,W04,4435.743,件
2025-03-19,W05,7243.839,平方米
2025-03-19,W06,272.133,台
2025-03-19,W07,504.58,吨蒸汽
2025-03-19,W08,10399.056,件
2025-03-20,W01,262.115,吨
2025-03-20,W02,356.158,吨
2025-03-20,W03,101.334,吨
2025-03-20,W04,4408.386,件
2025-03-20,W05,7487.468,平方米
2025-03-20,W06,280.686,台
2025-03-20,W07,586.931,吨蒸汽
2025-03-20,W08,10410.981,件
2025-03-21,W01,251.663,吨
2025-03-21,W02,321.685,吨
2025-03-21,W03,108.3,吨
2025-03-21,W04,4541.806,件
2025-03-21,W05,6939.922,平方米
2025-03-21,W06,290.644,台
2025-03-21,W07,598.277,吨蒸汽
2025-03-21,W08,10791.088,件
2025-03-22,W01,270.672,吨
2025-03-22,W02,319.505,吨
2025-03-22,W03,101.712,吨
2025-03-22,W04,2869.199,件
2025-03-22,W05,4226.005,平方米
2025-03-22,W06,173.621,台
2025-03-22,W07,577.204,吨蒸汽
2025-03-22,W08,5715.021,件
2025-03-23,W01,266.445,吨
2025-03-23,W02,305.753,吨
2025-03-23,W03,97.626,吨
2025-03-23,W04,894.678,件
2025-03-23,W05,1349.203,平方米
2025-03-23,W06,55.786,台
2025-03-23,W07,517.553,吨蒸汽
2025-03-23,W08,2135.153,件
2025-03-24,W01,289.323,吨
2025-03-24,W02,320.836,吨
2025-03-24,W03,105.87,吨
2025-03-24,W04,4130.103,件
2025-03-24,W05,7617.746,平方米
2025-03-24,W06,275.434,台
2025-03-24,W07,526.427,吨蒸汽
2025-03-24,W08,9107.125,件
2025-03-25,W01,246.255,吨
2025-03-25,W02,356.209,吨
2025-03-25,W03,98.142,吨
2025-03-25,W04,4681.588,件
2025-03-25,W05,6466.633,平方米
2025-03-25,W06,298.102,台
2025-03-25,W07,566.632,吨蒸汽
2025-03-25,W08,10871.286,件
2025-03-26,W01,319.946,吨
2025-03-26,W02,331.723,吨
2025-03-26,W03,103.558,吨
2025-03-26,W04,4290.894,件
2025-03-26,W05,7376.924,平方米
2025-03-26,W06,247.233,台
2025-03-26,W07,538.869,吨蒸汽
2025-03-26,W08,10619.856,件
2025-03-27,W01,260.685,吨
2025-03-27,W02,350.983,吨
2025-03-27,W03,94.106,吨
2025-03-27,W04,4431.245,件
2025-03-27,W05,7459.005,平方米
2025-03-27,W06,254.019,台
2025-03-27,W07,555.858,吨蒸汽
2025-03-27,W08,11484.846,件
2025-03-28,W01,289.132,吨
2025-03-28,W02,333.114,吨
2025-03-28,W03,96.128,吨
2025-03-28,W04,4248.103,件
2025-03-28,W05,7078.349,平方米
2025-03-28,W06,254.859,台
2025-03-28,W07,485.667,吨蒸汽
2025-03-28,W08,11042.888,件
2025-03-29,W01,280.505,吨
2025-03-29,W02,335.649,吨
2025-03-29,W03,101.266,吨
2025-03-29,W04,2927.531,件
2025-03-29,W05,4330.876,平方米
2025-03-29,W06,167.476,台
2025-03-29,W07,599.571,吨蒸汽
2025-03-29,W08,6254.988,件
2025-03-30,W01,274.434,吨
2025-03-30,W02,314.99,吨
2025-03-30,W03,91.501,吨
2025-03-30,W04,894.24,件
2025-03-30,W05,1523.854,平方米
2025-03-30,W06,57.113,台
2025-03-30,W07,519.103,吨蒸汽
2025-03-30,W08,2057.214,件
2025-03-31,W01,258.611,吨
2025-03-31,W02,331.894,吨
2025-03-31,W03,105.47,吨
2025-03-31,W04,4493.864,件
2025-03-31,W05,7145.857,平方米
2025-03-31,W06,300.989,台
2025-03-31,W07,466.26,吨蒸汽
2025-03-31,W08,10205.256,件
2025-04-01,W01,295.766,吨
2025-04-01,W02,325.308,吨
2025-04-01,W03,106.313,吨
2025-04-01,W04,4552.724,件
2025-04-01,W05,7817.792,平方米
2025-04-01,W06,273.54,台
2025-04-01,W07,597.161,吨蒸汽
2025-04-01,W08,10843.32,件
2025-04-02,W01,267.788,吨
2025-04-02,W02,337.963,吨
2025-04-02,W03,99.721,吨
2025-04-02,W04,4134.982,件
2025-04-02,W05,7086.136,平方米
2025-04-02,W06,283.434,台
2025-04-02,W07,580.47,吨蒸汽
2025-04-02,W08,11997.305,件
2025-04-03,W01,291.444,吨
2025-04-03,W02,346.465,吨
2025-04-03,W03,101.132,吨
2025-04-03,W04,4220.828,件
2025-04-03,W05,7349.55,平方米
2025-04-03,W06,290.531,台
2025-04-03,W07,514.484,吨蒸汽
2025-04-03,W08,10215.158,件
2025-04-04,W01,213.46,吨
2025-04-04,W02,296.672,吨
2025-04-04,W03,94.766,吨
2025-04-04,W04,271.529,件
2025-04-04,W05,419.103,平方米
2025-04-04,W06,16.327,台
2025-04-04,W07,484.434,吨蒸汽
2025-04-04,W08,588.453,件
2025-04-05,W01,262.29,吨
2025-04-05,W02,307.951,吨
2025-04-05,W03,94.177,吨
2025-04-05,W04,245.158,件
2025-04-05,W05,433.905,平方米
2025-04-05,W06,17.342,台
2025-04-05,W07,477.836,吨蒸汽
2025-04-05,W08,668.597,件
2025-04-06,W01,234.486,吨
2025-04-06,W02,271.097,吨
2025-04-06,W03,90.149,吨
2025-04-06,W04,268.23,件
2025-04-06,W05,405.907,平方米
2025-04-06,W06,16.529,台
2025-04-06,W07,462.589,吨蒸汽
2025-04-06,W08,693.545,件
2025-04-07,W01,277.354,吨
2025-04-07,W02,366.667,吨
2025-04-07,W03,102.531,吨
2025-04-07,W04,4678.46,件
2025-04-07,W05,7580.17,平方米
2025-04-07,W06,263.977,台
2025-04-07,W07,534.98,吨蒸汽
2025-04-07,W08,10629.602,件
2025-04-08,W01,279.696,吨
2025-04-08,W02,313.15,吨
2025-04-08,W03,101.815,吨
2025-04-08,W04,4215.179,件
2025-04-08,W05,8129.251,平方米
2025-04-08,W06,253.727,台
2025-04-08,W07,533.215,吨蒸汽
2025-04-08,W08,10422.628,件
2025-04-09,W01,259.89,吨
2025-04-09,W02,353.94,吨
2025-04-09,W03,94.606,吨
2025-04-09,W04,4389.686,件
2025-04-09,W05,7757.104,平方米
2025-04-09,W06,307.353,台
2025-04-09,W07,546.884,吨蒸汽
2025-04-09,W08,9930.323,件
2025-04-10,W01,280.058,吨
2025-04-10,W02,341.691,吨
2025-04-10,W03,90.967,吨
2025-04-10,W04,4657.485,件
2025-04-10,W05,7470.511,平方米
2025-04-10,W06,314.797,台
2025-04-10,W07,574.723,吨蒸汽
2025-04-10,W08,11104.251,件
2025-04-11,W01,285.078,吨
2025-04-11,W02,338.109,吨
2025-04-11,W03,94.58,吨
2025-04-11,W04,4300.964,件
2025-04-11,W05,6567.049,平方米
2025-04-11,W06,302.991,台
2025-04-11,W07,514.943,吨蒸汽
2025-04-11,W08,10594.858,件
2025-04-12,W01,274.369,吨
2025-04-12,W02,305.82,吨
2025-04-12,W03,97.988,吨
2025-04-12,W04,2673.083,件
2025-04-12,W05,4297.231,平方米
2025-04-12,W06,203.742,台
2025-04-12,W07,536.36,吨蒸汽
2025-04-12,W08,6174.767,件
2025-04-13,W01,227.503,吨
2025-04-13,W02,337.123,吨
2025-04-13,W03,100.644,吨
2025-04-13,W04,839.244,件
2025-04-13,W05,1623.516,平方米
2025-04-13,W06,55.861,台
2025-04-13,W07,501.801,吨蒸汽
2025-04-13,W08,1857.549,件
2025-04-14,W01,291.594,吨
2025-04-14,W02,343.657,吨
2025-04-14,W03,98.001,吨
2025-04-14,W04,4326.336,件
2025-04-14,W05,7293.837,平方米
2025-04-14,W06,247.041,台
2025-04-14,W07,563.246,吨蒸汽
2025-04-14,W08,11406.026,件
2025-04-15,W01,264.104,吨
2025-04-15,W02,334.281,吨
2025-04-15,W03,97.884,吨
2025-04-15,W04,4569.079,件
2025-04-15,W05,6706.336,平方米
2025-04-15,W06,274.641,台
2025-04-15,W07,572.476,吨蒸汽
2025-04-15,W08,10129.31,件
2025-04-16,W01,280.446,吨
2025-04-16,W02,375.025,吨
2025-04-16,W03,105.441,吨
2025-04-16,W04,4186.462,件
2025-04-16,W05,8070.68,平方米
2025-04-16,W06,266.425,台
2025-04-16,W07,566.392,吨蒸汽
2025-04-16,W08,10566.767,件
2025-04-17,W01,264.863,吨
2025-04-17,W02,347.707,吨
2025-04-17,W03,106.021,吨
2025-04-17,W04,4896.257,件
2025-04-17,W05,6311.799,平方米
2025-04-17,W06,251.638,台
2025-04-17,W07,513.306,吨蒸汽
2025-04-17,W08,12085.809,件
2025-04-18,W01,290.186,吨
2025-04-18,W02,339.441,吨
2025-04-18,W03,94.908,吨
2025-04-18,W04,4860.236,件
2025-04-18,W05,7008.71,平方米
2025-04-18,W06,273.061,台
2025-04-18,W07,572.709,吨蒸汽
2025-04-18,W08,10764.528,件
2025-04-19,W01,273.128,吨
2025-04-19,W02,340.733,吨
2025-04-19,W03,98.729,吨
2025-04-19,W04,2755.25,件
2025-04-19,W05,4560.906,平方米
2025-04-19,W06,170.686,台
2025-04-19,W07,573.576,吨蒸汽
2025-04-19,W08,6436.948,件
2025-04-20,W01,267.791,吨
2025-04-20,W02,328.934,吨
2025-04-20,W03,95.084,吨
2025-04-20,W04,909.954,件
2025-04-20,W05,1436.744,平方米
2025-04-20,W06,54.231,台
2025-04-20,W07,531.091,吨蒸汽
2025-04-20,W08,2061.863,件
2025-04-21,W01,269.4,吨
2025-04-21,W02,328.585,吨
2025-04-21,W03,99.183,吨
2025-04-21,W04,4351.127,件
2025-04-21,W05,6994.584,平方米
2025-04-21,W06,271.085,台
2025-04-21,W07,519.124,吨蒸汽
2025-04-21,W08,10148.696,件
2025-04-22,W01,292.923,吨
2025-04-22,W02,332.031,吨
2025-04-22,W03,106.652,吨
2025-04-22,W04,4376.751,件
2025-04-22,W05,7316.534,平方米
2025-04-22,W06,285.193,台
2025-04-22,W07,577.707,吨蒸汽
2025-04-22,W08,9408.913,件
2025-04-23,W01,254.283,吨
2025-04-23,W02,342.848,吨
2025-04-23,W03,101.862,吨
2025-04-23,W04,4443.207,件
2025-04-23,W05,7469.657,平方米
2025-04-23,W06,236.888,台
2025-04-23,W07,558.507,吨蒸汽
2025-04-23,W08,10084.673,件
2025-04-24,W01,280.335,吨
2025-04-24,W02,363.972,吨
2025-04-24,W03,103.567,吨
2025-04-24,W04,4357.478,件
2025-04-24,W05,6818.897,平方米
2025-04-24,W06,270.711,台
2025-04-24,W07,583.388,吨蒸汽
2025-04-24,W08,10607.459,件
2025-04-25,W01,318.23,吨
2025-04-25,W02,339.608,吨
2025-04-25,W03,103.792,吨
2025-04-25,W04,4524.521,件
2025-04-25,W05,7352.276,平方米
2025-04-25,W06,276.077,台
2025-04-25,W07,539.472,吨蒸汽
2025-04-25,W08,10275.733,件
2025-04-26,W01,277.283,吨
2025-04-26,W02,334.415,吨
2025-04-26,W03,110.709,吨
2025-04-26,W04,2940.818,件
2025-04-26,W05,4516.979,平方米
2025-04-26,W06,167.46,台
2025-04-26,W07,534.568,吨蒸汽
2025-04-26,W08,5997.107,件
2025-04-27,W01,253.485,吨
2025-04-27,W02,307.713,吨
2025-04-27,W03,98.868,吨
2025-04-27,W04,808.224,件
2025-04-27,W05,1347.226,平方米
2025-04-27,W06,55.824,台
2025-04-27,W07,524.528,吨蒸汽
2025-04-27,W08,2134.678,件
2025-04-28,W01,265.343,吨
2025-04-28,W02,368.086,吨
2025-04-28,W03,100.058,吨
2025-04-28,W04,3853.371,件
2025-04-28,W05,7193.069,平方米
2025-04-28,W06,280.741,台
2025-04-28,W07,528.667,吨蒸汽
2025-04-28,W08,10756.056,件
2025-04-29,W01,270.638,吨
2025-04-29,W02,337.088,吨
2025-04-29,W03,94.959,吨
2025-04-29,W04,4663.145,件
2025-04-29,W05,7104.142,平方米
2025-04-29,W06,270.184,台
2025-04-29,W07,537.666,吨蒸汽
2025-04-29,W08,10461.406,件
2025-04-30,W01,283.861,吨
2025-04-30,W02,359.572,吨
2025-04-30,W03,111.069,吨
2025-04-30,W04,4628.772,件
2025-04-30,W05,7630.766,平方米
2025-04-30,W06,274.726,台
2025-04-30,W07,515.558,吨蒸汽
2025-04-30,W08,10433.55,件
2025-05-01,W01,257.49,吨
2025-05-01,W02,331.781,吨
2025-05-01,W03,88.467,吨
2025-05-01,W04,274.818,件
2025-05-01,W05,414.717,平方米
2025-05-01,W06,17.377,台
2025-05-01,W07,536.352,吨蒸汽
2025-05-01,W08,661.864,件
2025-05-02,W01,251.286,吨
2025-05-02,W02,347.381,吨
2025-05-02,W03,90.903,吨
2025-05-02,W04,250.529,件
2025-05-02,W05,451.319,平方米
2025-05-02,W06,16.138,台
2025-05-02,W07,486.047,吨蒸汽
2025-05-02,W08,622.391,件
2025-05-03,W01,255.592,吨
2025-05-03,W02,280.996,吨
2025-05-03,W03,87.759,吨
2025-05-03,W04,297.829,件
2025-05-03,W05,447.15,平方米
2025-05-03,W06,16.864,台
2025-05-03,W07,511.108,吨蒸汽
2025-05-03,W08,648.586,件
2025-05-04,W01,267.881,吨
2025-05-04,W02,300.686,吨
2025-05-04,W03,92.322,吨
2025-05-04,W04,290.209,件
2025-05-04,W05,445.432,平方米
2025-05-04,W06,17.448,台
2025-05-04,W07,493.773,吨蒸汽
2025-05-04,W08,683.349,件
2025-05-05,W01,256.147,吨
2025-05-05,W02,292.449,吨
2025-05-05,W03,90.338,吨
2025-05-05,W04,275.08,件
2025-05-05,W05,386.484,平方米
2025-05-05,W06,16.852,台
2025-05-05,W07,465.647,吨蒸汽
2025-05-05,W08,640.157,件
2025-05-06,W01,288.889,吨
2025-05-06,W02,355.011,吨
2025-05-06,W03,100.94,吨
2025-05-06,W04,4586.042,件
2025-05-06,W05,7044.813,平方米
2025-05-06,W06,290.977,台
2025-05-06,W07,571.385,吨蒸汽
2025-05-06,W08,11410.728,件
2025-05-07,W01,274.85,吨
2025-05-07,W02,355.719,吨
2025-05-07,W03,97.415,吨
2025-05-07,W04,4699.816,件
2025-05-07,W05,6636.981,平方米
2025-05-07,W06,252.339,台
2025-05-07,W07,605.253,吨蒸汽
2025-05-07,W08,10223.451,件
2025-05-08,W01,275.234,吨
