record_date,workshop_code,energy_code,consumption,unit,unit_price,cost,record_status,avg_temperature,data_source,is_production_day
2025-02-03,W05,E03,8.813,t,221.7674,1954.42,停产,-4.65,MES,0
2025-02-10,W03,E03,33.985,t,220.8411,7505.24,正常,-4.67,MES,1
2025-12-21,W03,E02,11823.25,m³,3.5315,41753.78,正常,-4.42,MES,1
2024-09-19,W07,E01,8617.871,kWh,0.6755,5821.74,正常,15.51,MES,1
2025-11-30,W06,E01,4216.548,kWh,0.6815,2873.78,低负荷,4.98,MES,1
2024-09-05,W08,E05,1459.173,m³,0.2847,415.46,正常,20.02,MES,1
2024-01-14,W07,E01,9353.037,kWh,0.6696,6262.93,正常,-5.92,MES,1
2024-03-11,W03,E01,24861.092,kWh,0.6637,16499.67,正常,4.06,MES,1
2024-09-17,W01,E05,2917.53,m³,0.2829,825.24,正常,21.27,MES,1
2025-01-20,W06,E01,12639.952,kWh,0.6783,8573.86,正常,-4.01,MES,1
2025-09-04,W06,E01,13564.361,kWh,0.6841,9279.28,正常,18.14,MES,1
2025-08-13,W08,E01,6530.885,kWh,0.6777,4426.23,正常,29.17,MES,1
2024-07-01,W05,E04,423.345,m³,4.0062,1695.99,正常,31.55,MES,1
2025-11-18,W06,E01,13359.21,kWh,0.6907,9227.15,正常,9.62,MES,1
2025-05-03,W04,E05,1280.366,m³,0.2746,351.65,停产,19.93,MES,0
2024-01-17,W07,E04,965.137,m³,4.0124,3872.52,正常,-4.89,MES,1
2025-02-17,W07,E06,190.581,kg,8.0483,1533.85,正常,-2.01,MES,1
2025-02-15,W03,E02,11963.892,m³,3.4428,41189.36,正常,1.31,MES,1
2025-09-28,W02,E03,36.886,t,218.7152,8067.43,正常,19.24,MES,1
2024-08-14,W03,E02,7108.167,m³,3.4502,24524.56,正常,27.96,MES,1
2025-01-29,W07,E04,856.081,m³,4.1924,3589.02,正常,-4.2,MES,1
2025-03-24,W02,E01,38494.688,kWh,0.6787,27017.39,正常,7.35,MES,1
2024-04-02,W06,E05,4149.554,m³,0.2821,1170.42,正常,17.53,MES,1
2025-09-27,W05,E01,16662.269,kWh,0.6834,11387.82,低负荷,22.54,MES,1
2025-03-03,W01,E04,279.998,m³,4.1863,1172.14,正常,6.08,MES,1
2025-12-16,W08,E05,1540.577,m³,0.2837,437.04,正常,-2.34,MES,1
2025-03-18,W07,E02,18936.028,m³,3.4145,64657.44,正常,9.96,MES,1
2025-11-02,W02,E03,44.252,t,217.5737,9628.14,正常,5.22,MES,1
2024-02-23,W08,E01,5890.359,kWh,0.6903,4066.34,正常,0.06,MES,1
2025-01-01,W02,E02,8298.952,m³,3.4262,28434.23,正常,-2.34,MES,1
2024-10-26,W06,E05,2828.673,m³,0.2792,789.75,低负荷,16.92,MES,1
2025-06-10,W02,E04,183.475,m³,4.0347,740.27,正常,27.6,MES,1
2025-06-14,W07,E02,12191.925,m³,3.418,41671.72,正常,26.18,MES,1
2025-08-23,W02,E04,190.16,m³,4.0922,778.17,正常,22.21,MES,1
2024-02-08,W01,E04,266.729,m³,4.0561,1081.87,正常,-4.7,MES,1
2024-01-02,W01,E05,3084.92,m³,0.2772,855.01,正常,-6.36,MES,1
2024-07-08,W06,E01,13208.21,kWh,0.6749,8914.0,正常,28.67,MES,1
2025-12-15,W07,E06,178.044,kg,7.8486,1397.41,正常,-2.22,MES,1
2024-08-06,W02,E04,177.144,m³,4.24,751.1,正常,27.53,MES,1
2024-12-26,W07,E06,187.449,kg,7.7479,1452.33,正常,-0.82,MES,1
2024-07-17,W08,E05,1271.347,m³,0.2776,352.92,正常,30.58,MES,1
2025-03-10,W08,E01,5487.859,kWh,0.6821,3743.3,正常,4.99,MES,1
2025-04-10,W04,E04,57.937,m³,4.1002,237.56,正常,15.54,MES,1
2025-07-07,W02,E03,35.558,t,220.3449,7834.98,正常,28.27,MES,1
2024-12-27,W03,E01,30017.96,kWh,0.6614,19853.27,正常,-0.72,MES,1
2024-04-27,W05,E01,16009.649,kWh,0.6702,10730.13,低负荷,12.84,MES,1
2025-01-20,W06,E05,4002.881,m³,0.2839,1136.42,正常,-4.01,MES,1
2024-04-09,W04,E04,64.284,m³,4.1531,266.98,正常,19.33,MES,1
2025-12-01,W03,E03,36.843,t,219.2779,8067.19,正常,-2.91,MES,1
2024-05-01,W05,E02,196.626,m³,3.5271,693.51,停产,19.25,MES,0
2024-02-01,W07,E04,847.084,m³,4.0806,3456.59,正常,0.17,MES,1
2025-07-05,W02,E01,45569.261,kWh,0.6897,31429.06,正常,25.11,MES,1
2025-03-30,W07,E04,871.036,m³,4.0717,3546.63,正常,8.97,MES,1
2024-01-12,W07,E04,826.559,m³,3.983,3292.17,正常,-1.54,MES,1
2024-07-28,W02,E02,4398.821,m³,3.4223,15054.15,正常,30.11,MES,1
2024-08-21,W04,E05,5784.821,m³,0.2798,1618.77,正常,26.06,MES,1
2024-06-23,W05,E04,154.967,m³,3.9936,618.88,低负荷,26.31,MES,1
2024-01-02,W03,E03,35.997,t,221.1881,7962.06,正常,-6.36,MES,1
2025-02-06,W05,E02,1233.019,m³,3.384,4172.54,正常,-3.16,MES,1
2024-03-10,W05,E04,157.918,m³,4.0161,634.21,低负荷,7.38,MES,1
2024-09-01,W05,E02,287.745,m³,3.461,995.89,低负荷,19.93,MES,1
2025-04-21,W04,E04,62.047,m³,4.019,249.37,正常,18.26,MES,1
2024-12-04,W01,E01,54264.959,kWh,0.683,37064.42,正常,-1.24,MES,1
2024-04-23,W02,E04,175.627,m³,4.0719,715.13,正常,17.86,MES,1
2024-09-05,W01,E02,8228.806,m³,3.4593,28466.01,正常,20.02,MES,1
2025-01-21,W05,E04,466.587,m³,4.1248,1924.58,正常,-5.45,MES,1
2025-03-27,W01,E01,41322.571,kWh,0.6792,28065.13,正常,5.95,MES,1
2025-02-08,W05,E02,788.132,m³,3.4334,2705.94,低负荷,-4.03,MES,1
2025-03-28,W08,E05,1441.437,m³,0.2798,403.3,正常,6.83,MES,1
2025-09-25,W01,E04,276.293,m³,4.1672,1151.38,正常,16.25,MES,1
2024-09-20,W01,E01,43547.471,kWh,0.6768,29471.83,正常,27.65,MES,1
2025-02-13,W03,E03,35.091,t,213.9619,7508.15,正常,0.37,MES,1
2025-05-12,W07,E01,7989.083,kWh,0.7004,5595.42,正常,19.65,MES,1
2024-05-07,W03,E01,24391.876,kWh,0.6855,16720.17,正常,22.57,MES,1
2024-10-23,W03,E02,8731.063,m³,3.3348,29116.69,正常,12.8,MES,1
2025-02-08,W04,E01,13970.022,kWh,0.6993,9769.48,低负荷,-4.03,MES,1
2024-10-27,W02,E02,5472.714,m³,3.4633,18953.4,正常,18.93,MES,1
2025-04-10,W01,E02,8954.935,m³,3.4825,31185.66,正常,15.54,MES,1
2025-04-03,W05,E04,462.475,m³,3.8842,1796.33,正常,17.71,MES,1
2024-04-23,W03,E01,24321.512,kWh,0.6895,16768.97,正常,17.86,MES,1
2024-05-01,W04,E05,1363.103,m³,0.2722,371.02,停产,19.25,MES,0
2024-11-10,W03,E02,9511.767,m³,3.4463,32780.14,正常,7.28,MES,1
2025-01-23,W04,E05,5840.704,m³,0.2757,1610.54,正常,-6.42,MES,1
2025-04-16,W04,E01,17298.957,kWh,0.6736,11652.62,正常,15.7,MES,1
2024-05-25,W04,E05,4155.099,m³,0.2751,1143.15,低负荷,20.67,MES,1
2025-11-16,W03,E03,32.564,t,222.5577,7247.26,正常,3.79,MES,1
2024-07-05,W07,E06,178.603,kg,7.9213,1414.77,正常,28.72,MES,1
2024-10-19,W05,E02,795.412,m³,3.4526,2746.24,低负荷,15.47,MES,1
2024-09-02,W01,E04,250.757,m³,4.1902,1050.73,正常,15.86,MES,1
2025-11-02,W03,E01,24894.249,kWh,0.6808,16947.9,正常,5.22,MES,1
2024-11-26,W03,E02,10242.005,m³,3.433,35161.26,正常,5.67,MES,1
2025-02-22,W02,E02,8204.915,m³,3.4267,28116.08,正常,5.06,MES,1
2025-11-22,W01,E05,3022.599,m³,0.2801,840.91,正常,8.73,MES,1
2024-06-19,W01,E05,3255.451,m³,0.2846,926.36,正常,30.4,MES,1
2024-05-31,W04,E04,62.304,m³,4.1655,259.53,正常,18.4,MES,1
2025-09-01,W04,E04,63.389,m³,4.1172,260.98,正常,19.17,MES,1
2024-09-23,W03,E01,26197.03,kWh,0.6799,17810.64,正常,22.45,MES,1
2024-01-27,W01,E05,2986.333,m³,0.276,824.35,正常,-5.07,MES,1
2025-01-05,W05,E03,11.44,t,222.6867,2547.49,低负荷,-1.47,MES,1
2024-02-04,W06,E05,1408.526,m³,0.2782,391.83,低负荷,1.63,MES,1
2024-11-21,W06,E05,3851.07,m³,0.2758,1062.29,正常,6.29,MES,1
2024-12-27,W07,E02,23434.891,m³,3.4589,81060.1,正常,-0.72,MES,1
2025-08-13,W05,E02,681.264,m³,3.4706,2364.39,正常,29.17,MES,1
2024-08-14,W04,E05,5504.502,m³,0.2763,1521.16,正常,27.96,MES,1
2025-11-02,W05,E01,7895.792,kWh,0.6819,5384.16,低负荷,5.22,MES,1
2024-04-27,W01,E01,41475.154,kWh,0.6761,28041.96,正常,12.84,MES,1
2024-03-21,W05,E04,414.426,m³,4.0329,1671.32,正常,7.19,MES,1
2024-07-12,W05,E01,28393.094,kWh,0.6824,19375.45,正常,29.83,MES,1
2025-07-16,W01,E02,6536.445,m³,3.382,22106.04,正常,30.13,MES,1
2024-08-24,W07,E01,10164.996,kWh,0.6936,7050.63,正常,24.72,MES,1
2025-11-08,W03,E02,10715.716,m³,3.4046,36482.28,正常,2.48,MES,1
2025-08-04,W07,E02,12678.301,m³,3.5086,44483.15,正常,26.21,MES,1
2025-12-27,W08,E05,1007.469,m³,0.2854,287.54,低负荷,-3.02,MES,1
2025-12-05,W05,E01,27056.313,kWh,0.6992,18916.95,正常,-1.18,MES,1
2024-10-05,W08,E01,993.177,kWh,0.6671,662.55,停产,15.36,MES,0
2024-05-24,W06,E05,4360.437,m³,0.2747,1197.96,正常,22.55,MES,1
2025-05-08,W01,E02,7681.963,m³,3.3837,25993.54,正常,24.03,MES,1
2025-01-01,W07,E04,903.577,m³,4.1152,3718.42,正常,-2.34,MES,1
2024-09-26,W07,E02,13621.43,m³,3.4659,47210.03,正常,19.9,MES,1
2025-08-11,W03,E03,24.503,t,225.8582,5534.13,正常,27.44,MES,1
2024-07-21,W07,E02,12847.753,m³,3.4801,44711.21,正常,29.23,MES,1
2024-08-23,W01,E05,2865.455,m³,0.279,799.53,正常,25.67,MES,1
2024-06-06,W03,E02,6349.297,m³,3.4282,21766.83,正常,26.89,MES,1
2024-01-07,W04,E04,19.304,m³,4.1709,80.52,低负荷,-2.45,MES,1
2025-08-01,W05,E01,26447.926,kWh,0.7039,18615.46,正常,27.06,MES,1
2024-12-28,W01,E04,252.005,m³,4.1021,1033.74,正常,-3.04,MES,1
2024-02-19,W05,E02,1239.629,m³,3.3146,4108.92,正常,1.07,MES,1
2024-02-02,W02,E01,38587.373,kWh,0.6714,25907.23,正常,-0.51,MES,1
2025-02-03,W07,E04,917.35,m³,4.1821,3836.46,正常,-4.65,MES,1
2025-12-31,W01,E04,267.41,m³,4.1354,1105.85,正常,-4.07,MES,1
2025-07-29,W05,E04,447.272,m³,4.025,1800.27,正常,27.26,MES,1
2024-04-24,W01,E04,260.354,m³,4.1036,1068.39,正常,9.47,MES,1
2025-12-02,W03,E03,40.63,t,218.1349,8862.88,正常,-0.43,MES,1
2024-04-15,W03,E03,28.646,t,223.3588,6398.33,正常,15.74,MES,1
2024-06-23,W02,E03,33.098,t,223.1342,7385.31,正常,26.31,MES,1
2025-06-06,W07,E06,180.733,kg,7.9516,1437.11,正常,31.22,MES,1
2025-08-13,W02,E02,4792.883,m³,3.4089,16338.33,正常,29.17,MES,1
2025-02-24,W06,E01,13264.932,kWh,0.6996,9280.66,正常,-1.62,MES,1
2024-08-08,W04,E04,57.014,m³,4.0944,233.44,正常,29.84,MES,1
2024-04-21,W01,E02,8565.294,m³,3.3771,28925.58,正常,18.71,MES,1
2025-11-20,W03,E02,10334.753,m³,3.4257,35403.83,正常,6.73,MES,1
2025-06-03,W06,E01,13267.74,kWh,0.6867,9110.33,正常,25.52,MES,1
2025-06-25,W01,E04,259.5,m³,4.1922,1087.89,正常,28.17,MES,1
2024-03-09,W08,E01,3433.613,kWh,0.6853,2353.01,低负荷,6.27,MES,1
2025-02-26,W02,E04,178.892,m³,4.1057,734.47,正常,-2.87,MES,1
2024-09-08,W05,E04,150.795,m³,4.0934,617.26,低负荷,22.4,MES,1
2024-02-14,W05,E01,6172.663,kWh,0.6855,4231.29,停产,-0.82,MES,0
2025-01-18,W01,E01,44375.084,kWh,0.6884,30548.79,正常,-7.86,MES,1
2024-02-05,W07,E06,192.184,kg,7.8799,1514.39,正常,-0.96,MES,1
2024-06-29,W03,E02,6137.344,m³,3.4947,21448.41,正常,24.81,MES,1
2024-04-21,W07,E06,158.849,kg,7.9407,1261.37,正常,18.71,MES,1
2024-03-22,W04,E04,58.204,m³,4.119,239.74,正常,7.31,MES,1
2025-05-02,W07,E02,12791.917,m³,3.4175,43716.93,正常,17.58,MES,1
2025-06-18,W02,E02,5048.743,m³,3.5141,17742.04,正常,25.11,MES,1
2025-09-21,W07,E06,186.301,kg,7.7541,1444.6,正常,21.34,MES,1
2024-12-30,W07,E01,9279.072,kWh,0.7145,6629.96,正常,-0.5,MES,1
2025-03-12,W03,E02,9583.29,m³,3.5035,33575.18,正常,3.76,MES,1
2025-05-01,W02,E01,33053.214,kWh,0.68,22477.4,正常,21.33,MES,1
2025-07-26,W08,E01,4290.602,kWh,0.6636,2847.17,低负荷,31.23,MES,1
2025-06-14,W05,E02,674.926,m³,3.4418,2322.96,低负荷,26.18,MES,1
2024-07-29,W03,E03,23.722,t,220.8264,5238.35,正常,26.76,MES,1
2025-08-31,W07,E06,175.749,kg,7.9197,1391.88,正常,31.27,MES,1
2024-03-05,W02,E04,178.645,m³,4.1569,742.61,正常,7.97,MES,1
2025-05-26,W04,E04,63.664,m³,4.1673,265.31,正常,19.87,MES,1
2025-07-08,W01,E04,276.303,m³,4.0132,1108.85,正常,26.97,MES,1
2024-02-07,W04,E05,5407.076,m³,0.2841,1536.14,正常,-1.73,MES,1
2024-11-30,W06,E05,2819.314,m³,0.2809,792.02,低负荷,7.76,MES,1
2024-07-26,W07,E02,12178.821,m³,3.4627,42171.6,正常,26.29,MES,1
2024-05-06,W06,E05,4190.365,m³,0.2759,1156.04,正常,19.38,MES,1
2025-08-09,W05,E03,15.164,t,220.8388,3348.72,低负荷,30.16,MES,1
2024-07-26,W03,E02,6329.005,m³,3.3441,21164.85,正常,26.29,MES,1
2024-09-04,W01,E01,45856.944,kWh,0.692,31732.03,正常,21.42,MES,1
2024-05-08,W02,E02,5380.355,m³,3.4601,18616.57,正常,19.54,MES,1
2025-02-25,W05,E01,24711.893,kWh,0.6832,16883.64,正常,0.19,MES,1
2025-12-07,W03,E03,35.085,t,220.7392,7744.6,正常,-5.41,MES,1
2025-06-29,W06,E01,4726.297,kWh,0.6813,3220.13,低负荷,27.59,MES,1
2024-10-10,W07,E04,841.255,m³,4.1366,3479.91,正常,17.02,MES,1
2025-11-14,W01,E05,3242.686,m³,0.2767,897.4,正常,7.92,MES,1
2024-11-24,W01,E01,40039.718,kWh,0.6818,27298.0,正常,6.13,MES,1
2025-10-14,W08,E05,1526.606,m³,0.2855,435.83,正常,18.22,MES,1
2025-05-15,W08,E01,5212.215,kWh,0.6752,3519.23,正常,22.84,MES,1
2025-10-20,W01,E01,42068.075,kWh,0.6656,27999.21,正常,16.29,MES,1
2024-12-12,W01,E01,47224.565,kWh,0.6631,31314.91,正常,-1.8,MES,1
2024-04-28,W03,E03,26.157,t,222.7874,5827.37,正常,18.36,MES,1
2024-04-21,W02,E04,168.946,m³,4.0828,689.77,正常,18.71,MES,1
2024-04-20,W02,E02,5646.677,m³,3.5234,19895.29,正常,13.84,MES,1
2024-02-10,W07,E01,8820.732,kWh,0.6944,6125.29,正常,-1.35,MES,1
2025-04-27,W01,E01,35912.251,kWh,0.6994,25117.01,正常,18.9,MES,1
2025-09-29,W03,E03,27.533,t,214.2718,5899.65,正常,18.09,MES,1
2025-04-05,W07,E06,159.131,kg,7.877,1253.47,正常,18.67,MES,1
2025-12-14,W01,E02,13233.816,m³,3.4772,46016.68,正常,-2.69,MES,1
2025-04-10,W04,E05,5442.219,m³,0.2819,1534.05,正常,15.54,MES,1
2025-03-08,W07,E04,921.691,m³,4.0619,3743.8,正常,5.65,MES,1
2025-01-15,W07,E04,909.052,m³,4.1389,3762.47,正常,-1.86,MES,1
2025-05-24,W07,E06,178.246,kg,7.9581,1418.5,正常,19.83,MES,1
2024-12-20,W02,E04,179.434,m³,4.1386,742.6,正常,0.04,MES,1
2025-11-16,W01,E05,3132.412,m³,0.2759,864.1,正常,3.79,MES,1
2024-10-01,W04,E01,4318.399,kWh,0.6863,2963.72,停产,15.24,MES,0
2024-07-09,W07,E06,178.335,kg,7.8903,1407.12,正常,26.48,MES,1
2024-04-20,W04,E05,3947.503,m³,0.2709,1069.27,低负荷,13.84,MES,1
2025-12-19,W05,E01,26178.555,kWh,0.6691,17516.53,正常,-0.09,MES,1
2025-11-07,W02,E04,180.132,m³,4.1609,749.52,正常,8.66,MES,1
2025-02-18,W06,E05,4739.671,m³,0.2831,1341.78,正常,1.59,MES,1
2025-02-13,W03,E02,11543.789,m³,3.4372,39677.93,正常,0.37,MES,1
2024-02-14,W04,E04,12.612,m³,4.0261,50.78,停产,-0.82,MES,0
2025-08-13,W05,E04,404.907,m³,4.1174,1667.15,正常,29.17,MES,1
2025-11-03,W03,E02,10766.923,m³,3.4372,37007.68,正常,2.97,MES,1
2024-03-12,W02,E04,195.724,m³,4.1384,809.99,正常,8.25,MES,1
2024-09-01,W05,E01,8252.011,kWh,0.6731,5554.44,低负荷,19.93,MES,1
2024-12-01,W02,E04,180.885,m³,4.1192,745.1,正常,-2.07,MES,1
2024-05-30,W04,E04,61.083,m³,4.1846,255.61,正常,21.14,MES,1
2025-10-26,W02,E02,5943.336,m³,3.4128,20283.56,正常,12.79,MES,1
2024-12-01,W03,E02,11600.864,m³,3.5582,41277.83,正常,-2.07,MES,1
2025-08-06,W04,E01,23917.696,kWh,0.6698,16019.29,正常,31.25,MES,1
2025-03-06,W01,E02,9894.741,m³,3.3676,33321.65,正常,7.95,MES,1
2025-01-26,W01,E01,47324.455,kWh,0.6774,32059.42,正常,-3.78,MES,1
2024-03-11,W02,E03,45.561,t,221.1708,10076.78,正常,4.06,MES,1
2024-05-04,W06,E05,869.316,m³,0.281,244.27,停产,22.69,MES,0
2024-11-07,W01,E04,256.985,m³,4.1903,1076.86,正常,7.11,MES,1
2024-10-18,W01,E02,8533.947,m³,3.4278,29252.41,正常,16.26,MES,1
2025-09-01,W05,E02,853.323,m³,3.4314,2928.05,正常,19.17,MES,1
2024-07-07,W08,E05,401.454,m³,0.2779,111.57,低负荷,26.06,MES,1
2024-08-14,W06,E01,14570.907,kWh,0.6791,9895.82,正常,27.96,MES,1
2025-03-31,W07,E02,19243.401,m³,3.4529,66445.65,正常,10.82,MES,1
2024-11-18,W06,E01,12658.098,kWh,0.6711,8495.2,正常,3.67,MES,1
2024-09-16,W02,E01,37808.043,kWh,0.6746,25506.54,正常,26.12,MES,1
2025-09-20,W05,E03,17.188,t,225.5023,3875.95,低负荷,20.95,MES,1
2025-10-11,W04,E04,44.211,m³,4.102,181.35,低负荷,15.23,MES,1
2024-03-08,W08,E01,5219.495,kWh,0.6521,3403.62,正常,7.71,MES,1
2025-08-14,W05,E04,424.913,m³,4.0901,1737.95,正常,29.01,MES,1
2025-08-30,W01,E01,49477.093,kWh,0.6825,33767.6,正常,26.36,MES,1
2024-09-29,W02,E03,39.038,t,219.8142,8581.21,正常,23.96,MES,1
2024-04-02,W07,E02,15197.861,m³,3.4497,52428.56,正常,17.53,MES,1
2025-12-16,W04,E01,23128.685,kWh,0.6791,15705.75,正常,-2.34,MES,1
2024-01-07,W05,E02,463.238,m³,3.4512,1600.3,低负荷,-2.45,MES,1
2024-12-10,W07,E04,918.483,m³,4.1805,3839.76,正常,2.37,MES,1
2025-05-29,W04,E01,17824.881,kWh,0.6712,11963.97,正常,19.96,MES,1
2024-05-10,W01,E01,42502.906,kWh,0.6822,28997.23,正常,22.0,MES,1
2024-02-20,W07,E04,877.304,m³,4.0655,3566.66,正常,-2.45,MES,1
2024-11-20,W01,E01,43154.683,kWh,0.6829,29469.84,正常,6.07,MES,1
2025-01-25,W01,E01,43673.249,kWh,0.6855,29937.11,正常,-7.31,MES,1
2024-07-31,W01,E02,7597.499,m³,3.3993,25826.39,正常,29.04,MES,1
2024-06-07,W06,E01,13655.697,kWh,0.6825,9319.82,正常,20.22,MES,1
2025-07-14,W01,E05,3168.357,m³,0.2821,893.82,正常,29.38,MES,1
2025-11-15,W01,E04,274.146,m³,4.0749,1117.11,正常,7.78,MES,1
2024-08-20,W01,E05,3210.584,m³,0.2886,926.55,正常,25.77,MES,1
2025-06-07,W05,E04,281.598,m³,4.094,1152.86,低负荷,24.76,MES,1
2025-07-20,W01,E01,47360.791,kWh,0.6998,33142.3,正常,26.04,MES,1
2025-04-28,W05,E02,844.409,m³,3.5041,2958.88,正常,13.77,MES,1
2025-07-24,W07,E02,12140.284,m³,3.6403,44194.16,正常,29.83,MES,1
2024-09-22,W02,E01,41556.42,kWh,0.6687,27787.31,正常,21.9,MES,1
2025-06-26,W05,E02,696.85,m³,3.4282,2388.95,正常,25.79,MES,1
2024-11-18,W02,E04,175.459,m³,4.0307,707.22,正常,3.67,MES,1
2025-07-22,W05,E04,448.659,m³,4.052,1817.98,正常,24.82,MES,1
2024-06-27,W07,E06,182.005,kg,7.7232,1405.66,正常,25.05,MES,1
2025-03-05,W03,E03,29.529,t,224.0773,6616.84,正常,4.27,MES,1
2025-01-19,W03,E03,37.34,t,216.4722,8083.12,正常,-5.53,MES,1
2024-10-21,W06,E05,3963.078,m³,0.2852,1130.34,正常,11.69,MES,1
2025-09-05,W02,E03,41.54,t,220.3372,9152.82,正常,26.03,MES,1
2025-05-29,W02,E01,35615.311,kWh,0.6834,24340.14,正常,19.96,MES,1
2025-09-27,W02,E03,39.452,t,220.823,8711.91,正常,22.54,MES,1
2024-08-05,W03,E03,23.436,t,217.7733,5103.79,正常,25.34,MES,1
2024-01-15,W03,E01,28543.736,kWh,0.6754,19279.63,正常,-5.32,MES,1
2025-05-07,W03,E01,27076.532,kWh,0.6769,18327.32,正常,19.9,MES,1
2024-08-04,W07,E01,9387.0,kWh,0.6632,6225.45,正常,27.92,MES,1
2025-07-24,W02,E02,4723.261,m³,3.5184,16618.27,正常,29.83,MES,1
2025-05-18,W03,E03,27.376,t,226.1741,6191.85,正常,21.35,MES,1
2025-08-19,W07,E06,173.699,kg,7.8112,1356.79,正常,26.18,MES,1
2024-11-17,W02,E04,183.498,m³,4.0964,751.67,正常,5.95,MES,1
2024-11-23,W05,E03,22.116,t,224.4876,4964.82,低负荷,4.56,MES,1
2025-07-01,W05,E04,443.76,m³,4.2047,1865.87,正常,31.09,MES,1
2025-08-17,W02,E03,33.878,t,218.2185,7392.73,正常,25.08,MES,1
2024-01-01,W02,E01,38856.388,kWh,0.6707,26059.07,正常,3.3,MES,1
2025-01-16,W02,E02,8786.989,m³,3.3969,29848.8,正常,1.26,MES,1
2024-07-14,W07,E06,182.719,kg,7.8575,1441.91,正常,27.51,MES,1
2025-07-10,W02,E03,36.089,t,223.7426,8074.72,正常,25.56,MES,1
2025-01-25,W07,E04,947.135,m³,4.1876,3966.25,正常,-7.31,MES,1
2025-12-17,W08,E05,1483.773,m³,0.2834,420.56,正常,-5.04,MES,1
2025-12-20,W05,E01,17687.95,kWh,0.6716,11878.66,低负荷,1.18,MES,1
2025-08-31,W02,E01,41633.34,kWh,0.6802,28320.59,正常,31.27,MES,1
2025-04-19,W08,E01,3478.008,kWh,0.6775,2356.37,低负荷,16.4,MES,1
2024-12-18,W01,E01,47805.799,kWh,0.691,33031.93,正常,-3.63,MES,1
2024-10-16,W05,E02,864.656,m³,3.3696,2913.56,正常,15.27,MES,1
2025-06-10,W01,E05,3170.096,m³,0.286,906.63,正常,27.6,MES,1
2025-03-18,W02,E03,44.885,t,224.0011,10054.28,正常,9.96,MES,1
2024-12-01,W01,E05,3288.395,m³,0.2824,928.79,正常,-2.07,MES,1
2024-08-26,W08,E05,1483.103,m³,0.2755,408.61,正常,24.09,MES,1
2024-11-10,W02,E04,177.204,m³,4.1061,727.62,正常,7.28,MES,1
2025-05-15,W01,E01,39115.077,kWh,0.6755,26423.51,正常,22.84,MES,1
2025-07-26,W03,E02,6680.037,m³,3.5499,23713.66,正常,31.23,MES,1
2024-03-19,W07,E01,8500.889,kWh,0.687,5840.21,正常,9.68,MES,1
2024-06-12,W01,E04,238.618,m³,4.1572,991.98,正常,27.81,MES,1
2024-05-12,W05,E03,8.395,t,222.9101,1871.42,低负荷,17.68,MES,1
2024-04-10,W05,E03,23.5,t,221.8183,5212.76,正常,15.84,MES,1
2025-07-25,W06,E01,15402.841,kWh,0.6798,10470.79,正常,28.47,MES,1
2025-08-22,W07,E02,11866.935,m³,3.5574,42215.59,正常,26.57,MES,1
2025-11-01,W06,E01,9459.125,kWh,0.667,6309.38,低负荷,6.24,MES,1
2024-05-02,W08,E01,901.868,kWh,0.6957,627.44,停产,19.64,MES,0
2025-12-10,W04,E04,65.468,m³,4.0687,266.37,正常,-6.21,MES,1
2024-06-14,W06,E05,4444.323,m³,0.28,1225.28,正常,24.75,MES,1
2024-03-13,W01,E02,10385.928,m³,3.4323,35648.08,正常,1.78,MES,1
2025-08-10,W05,E01,9413.127,kWh,0.6624,6235.29,低负荷,28.53,MES,1
2025-02-19,W02,E03,54.802,t,222.1338,12173.42,正常,0.92,MES,1
2025-08-12,W07,E02,12920.078,m³,3.4768,44920.26,正常,25.67,MES,1
2025-10-30,W05,E01,20057.013,kWh,0.6902,13844.35,正常,15.53,MES,1
2024-08-17,W01,E02,7258.815,m³,3.4387,24960.94,正常,28.9,MES,1
2025-11-01,W03,E02,11144.764,m³,3.4915,38911.61,正常,6.24,MES,1
2024-12-16,W08,E05,1637.268,m³,0.2843,465.39,正常,1.83,MES,1
2024-08-14,W07,E06,183.184,kg,7.6931,1409.25,正常,27.96,MES,1
2025-10-12,W03,E01,21859.768,kWh,0.689,15060.88,正常,16.11,MES,1
2024-11-07,W05,E02,1159.833,m³,3.4241,3971.42,正常,7.11,MES,1
2024-04-07,W06,E05,4088.353,m³,0.2803,1145.97,低负荷,11.39,MES,1
2024-02-02,W07,E02,21830.536,m³,3.5108,76643.01,正常,-0.51,MES,1
2024-10-13,W03,E03,27.753,t,219.4001,6089.07,正常,16.61,MES,1
2025-05-31,W04,E05,1291.61,m³,0.2753,355.6,停产,22.31,MES,0
2024-07-18,W03,E02,6580.494,m³,3.4224,22411.97,正常,26.39,MES,1
2024-03-08,W02,E04,172.32,m³,4.0682,701.03,正常,7.71,MES,1
2024-12-23,W07,E02,21422.64,m³,3.4536,73985.72,正常,-1.98,MES,1
2024-03-07,W01,E05,2978.557,m³,0.2878,857.19,正常,6.41,MES,1
2025-05-03,W04,E01,3760.36,kWh,0.669,2515.54,停产,19.93,MES,0
2024-03-30,W07,E06,166.464,kg,7.9211,1318.57,正常,5.84,MES,1
2024-12-24,W08,E01,6192.952,kWh,0.6776,4196.5,正常,-5.43,MES,1
2024-03-29,W01,E01,38445.007,kWh,0.6878,26442.4,正常,6.41,MES,1
2024-03-10,W01,E04,253.728,m³,4.0592,1029.94,正常,7.38,MES,1
2024-10-20,W07,E04,885.273,m³,3.9953,3536.96,正常,18.07,MES,1
