record_date,workshop_code,workshop_name,energy_code,energy_name,consumption,unit,unit_price,cost,output_qty,output_unit,avg_temperature,record_status,data_source
2024-06-27,W05,表处车间,E03,蒸汽,20.314,T,219.4939,4458.72,7407.404,平方米,25.05,正常,MES
2024-12-10,W03,热处理车间,E03,蒸汽,35.927,t,220.0888,7907.09,105.821,吨,2.37,正常,MES
2024-04-14,W03,热处理车间,E03,蒸汽,26.422,t,219.4833,5799.23,91.688,吨,17.46,正常,MES
2025-04-01,W04,机加工车间,E04,工业水,62.647,m³,4.1514,260.07,4552.724,件,16.43,正常,MES
2024-02-05,W03,热处理车间,E01,电力,28625.993,kWh,0.6677,19113.04,101.694,吨,-0.96,正常,MES
2024-08-07,W03,热处理车间,E01,电力,32656.435,kWh,0.6839,22332.15,93.007,吨,26.18,正常,MES
2025-03-03,W02,轧制车间,E01,电力,39134.966,kWh,0.6891,26968.82,367.361,吨,6.08,正常,MES
2025.08.22,W03,热处理车间,E03,蒸汽,,t,221.0176,6003.3,92.536,吨,26.57,正常,MES
2024.04.02,W01,熔炼车间,E04,工业水,252.939,m³,4.1098,1039.52,273.018,吨,17.53,正常,MES
2025-05-24,W04,机加工车间,E04,工业水,43.563,m³,4.1324,180.02,2754.757,件,19.83,低负荷,MES
2025-02-17,W03,热处理车间,E01,电力,29945.376,kWh,0.7047,21103.1,100.515,吨,-2.01,正常,MES
2024-02-29,W01,熔炼车间,E05,压缩空气,3257.281,m³,0.281,915.19,261.856,吨,0.96,正常,MES
2025-04-28,W02,轧制车间,E01,电力度,36788.631,度,0.6964,25618.86,368.086,吨,13.77,正常,MES
2025-11-25,W01,熔炼车间,E02,天然气,11508.457,m³,3.512,40418.03,267.368,吨,2.72,正常,MES
2025-05-25,W05,表处车间,E03,蒸汽,8.37,t,223.0952,1867.29,1362.77,平方米,24.55,低负荷,MES
2024-05-21,W08,包装车间,E05,压缩空气,1370.639,m³,0.2785,381.78,9685.351,件,20.43,正常,MES
2024-10-27,W01,熔炼车间,E05,压缩空气,3145.672,m³,0.2785,876.21,271.678,吨,18.93,正常,MES
2024-10-17,W01,熔炼车间,E05,压缩空气,3050.505,m³,0.2843,867.24,289.349,吨,11.64,正常,MES
2024-09-26,W03,热处理车间,E02,天然气,7965.858,m³,3.3396,26602.92,100.343,吨,19.9,正常,MES
2024-10-02,W02,轧制车间,E01,电力,36484.092,度,0.6677,24361.68,294.357,吨,20.03,正常,MES
2025-07-22,W05,表面处理车间,E03,蒸汽,21.537,t,218.8654,4713.71,7393.579,平方米,24.82,正常,MES
2024-04-15,W05,表面处理车间,E02,天然气,795.546,m³,3.4224,2722.64,7028.937,平方米,15.74,正常,MES
2024-11-19,W05,表面处理车间,E02,天然气,1069.966,m³,3.4511,3692.6,7540.192,平方米,3.4,正常,MES
2025-05-17,W07,动力站,E04,自来水,994.099,m³,4.0862,4062.11,546.332,吨蒸汽,19.14,正常,MES
2024/05/17,W03,热处理车间,E03,蒸汽,27.115,t,220.6114,5981.77,98.82,吨,21.07,正常,MES
2024-04-29,W05,表面处理车间,E03,蒸汽,25.9,t,217.4203,5631.18,6977.18,平方米,16.95,正常,MES
2025-12-08,W02,轧制车间,E02,天然气,8697.127,m³,3.4133,29685.66,306.259,吨,-4.02,正常,MES
2025-08-23,W06,装配车间,E05,压缩空气 ,2911.17,m³,0.2865,833.93,174.671,台,22.21,低负荷,MES
2024-07-01,W06,装配车间,E01,电力,15265.274,kWh,0.6862,10475.05,259.589,台,31.55,正常,MES
2025-10-20,W05,表面处理车间,E03,蒸汽,28.168,t,218.5678,6156.63,7725.005,平方米,16.29,正常,MES
2025-08-07,W01,熔炼车间　,E05,压缩空气,3615.043,m³,0.2753,995.31,261.492,吨,24.86,正常,MES
2024-11-22,W03,热处理车间,E03,蒸汽,33.777,t,212.3304,7171.91,91.272,吨,5.23,正常,MES
2025-06-10,W06,装配车间,E01,电力,13606.609,kWh,0.6787,9234.18,278.355,台,27.6,正常,MES
2025-08-17,W07,动力站,E02,天然气,12749.564,m³,3.3406,42590.94,454.699,吨蒸汽,25.08,正常,MES
2024-12-06,W01,熔炼车间,E01,电力,44889.115,kWh,0.6754,30317.16,284.169,吨,-3.33,正常,MES
2024-02-06,W03,热处理车间,E03,蒸汽,35.268,t,215.667,7606.19,92.155,吨,-2.27,正常,MES
2025-12-18,W01,熔炼车间,,工业水,287.19,m³,4.0279,1156.78,270.337,吨,-4.71,正常,MES
2025-11-03,W02,轧制车间,E02,天然气,7434.937,m³,3.4794,25868.84,355.997,吨,2.97,正常,MES
2024-05-07,W02,轧制车间,E02,天然气,5076.931,m³,3.5852,18201.92,310.007,吨,22.57,正常,MES
2025-07-08,W01,熔炼车间,E01,电,54154.144,kWh,0.6723,36410.52,280.61,吨,26.97,正常,MES
2025-03-21,W03,热处理车间,E03,蒸汽,30.067,t,217.8427,6549.97,108.3,吨,3.92,正常,MES
2025-09-18,W05,表面处理车间,E01,电力,22884.74,kWh,0.6715,15366.73,7356.471,平方米,19.95,正常,MES
2024-03-31,W07,动力站,E01,电力,8221.305,kWh,0.6871,5649.24,486.995,吨蒸汽,7.04,正常,MES
2025-05-10,W02,轧制车间,E03,蒸汽,37.618,t,214.4123,8065.85,331.035,吨,20.1,正常,MES
2024-10-10,W01,熔炼车间,E02,天然气,9200.762,m³,3.5417,32586.24,285.606,吨,17.02,正常,MES
2024-06-01,W07,动力站,E01,电力,,kWh,0.7012,5989.57,519.51,吨蒸汽,24.16,正常,MES
2025-08-13,W03,热处理车间,E03,蒸汽,25.36,t,223.1423,5658.91,99.952,吨,29.17,正常,MES
2025-10-16,W07,动力站,E02,天然气,16253.56,m³,3.4694,56390.79,549.961,吨蒸汽,16.35,正常,MES
2024-10-14,W02,轧制车间,E04,工业水,190.855,m³,4.0599,774.85,321.228,吨,15.77,正常,MES
2025-04-22,W03,热处理车间,E03,蒸汽,26.45,t,221.8918,5869.14,106.652,吨,9.86,正常,MES
2025-12-04,W04,机加工车间,E04,工业水,65.633,m³,,268.89,4663.804,件,0.95,正常,MES
2025-09-15,W04,机加工车间,E05,压缩空气,6096.342,立方米,0.2721,1659.11,4448.007,件,28.25,正常,MES
2025-09-19,W07,动力站,E02,天然气,14274.399,m³,3.5086,50083.78,545.185,吨蒸汽,18.67,正常,MES
2024.10.09,W01,熔炼车间,E04,工业水,254.134,m³,4.1029,1042.69,266.771,吨,16.68,正常,MES
2024-03-08,W06,装配,E05,压缩空气,4554.449,m³,0.2825,1286.62,264.903,台,7.71,正常,MES
2024-09-24,W06,装配车间,E05,压缩空气,4332.999,m³,0.2725,1180.9,277.146,台,22.67,正常,MES
2024-11-24,W01,熔炼车间,E02,天然气,10406.991,m³,3.3982,35365.11,250.187,吨,6.13,正常,MES
2024-10-18,W05,表处车间,E02,天然气,889.431,m³,3.4996,3112.63,7312.935,平方米,16.26,正常,MES
2025-10-31,W05,表面处理车间,E04,工业水,439.813,m³,4.1119,1808.49,7724.298,平方米,9.71,正常,MES
2025-06-11,W03,热处理车间,E03,蒸汽,26.522,t,216.466,5741.11,106.028,吨,26.27,正常,MES
2025-03-05,W08,包装车间,E05,压缩空气,1419.397,m³,0.2833,402.08,10210.922,件,4.27,正常,MES
2024-10-20,W03,热处理车间,E02,天然气,8930.213,m³,3.4608,30905.94,89.483,吨,18.07,正常,MES
2025-02-27,W03,热处理车间,E01,电力,28982.25,kWh,0.6851,19854.69,107.277,吨,-3.56,正常,MES
2025-07-10,W03,热处理车间,E03,蒸汽,24.754,吨,222.135,5498.76,102.727,吨,25.56,正常,MES
2024-09-19,W03,热处理车间,E02,天然气,7551.319,m³,3.5168,26556.34,,吨,15.51,正常,MES
2025-12-07,W03,热处理车间 ,E02,天然气,11611.498,m³,3.3576,38987.34,98.115,吨,-5.41,正常,MES
2025-08-10,W01,熔炼车间,E04,工业水,262.361,m³,4.2017,1102.37,265.691,吨,28.53,正常,MES
2025-09-09,W05,表面处理车间,,天然气,795.575,m³,3.4318,2730.28,7338.01,平方米,24.21,正常,MES
2025-10-13,W04,机加工车间,E01,电力,17235.074,kWh,0.6903,11896.65,4368.372,件,11.58,正常,MES
2024-05-10,W03,热处理车间,E02,天然气,6798.272,m³,3.4504,23456.59,89.602,吨,22.0,正常,MES
2025-09-06,W07,动力站,E01,电力,9509.439,kWh,0.6768,6435.66,548.809,吨蒸汽,23.81,正常,MES
2025-06-13 00:00:00,W03,热处理车间,E02,天然气,6718.685,m³,3.3754,22678.42,101.437,吨,25.45,正常,MES
2025-12-16,W05,表面处理车间,E02,天然气,1282.251,m³,3.4672,4445.84,7053.949,平方米,-2.34,正常,MES
2025-10-21,W07,动力站,E04,工业水,867.497,m³,4.058,3520.3,554.792,吨蒸汽,8.05,正常,MES
2024-08-29,W04,机加工车间,E04,工业水,61.537,m³,4.0836,251.29,3979.397,件,26.35,正常,MES
2024-07-16,W02,轧制车间,E01,电力,47714.955,kWh,0.6911,32977.65,340.428,吨,25.51,正常,MES
2025-01-07,W01,熔炼车间,E02,天然气,14071.825,m³,3.4887,49092.45,268.969,吨,-5.14,正常,MES
2024-02-26,W03,热处理车间,E02,天然气 ,10397.205,m³,3.4531,35902.39,97.253,吨,2.6,正常,MES
2025-03-12,W08,包装车间,E05,压缩空气,1563.018,m³,0.2854,446.13,10406.763,件,3.76,正常,MES
2025-06-03,W03,热处理车间,E03,蒸汽,24.455,t,218.8307,5351.59,100.956,吨,25.52,正常,MES
2025-07-20,W07,动力站,E01,电力,10808.379,kWh,0.6832,7384.37,539.475,吨蒸汽,26.04,正常,MES
2025-11-22,W07,动力站,E06,柴油,190.036,kg,7.7846,1479.35,590.243,吨蒸汽,8.73,正常,MES
2025-01-05 00:00:00,W04,机加工车间,E05,压缩空气,1827.848,m³,0.2826,516.49,909.235,件,-1.47,低负荷,MES
2024-11-29,W03,热处理车间,E02,天然气,10129.702,m³,3.4266,34710.51,106.681,吨,6.46,正常,MES
2024/01/22,W06,装配车间,E05,压缩空气,4425.176,m³,0.2813,1244.99,242.423,台,-5.56,正常,MES
2025-08-07,W07,动力站,E02,天然气,13425.458,m³,3.4231,45956.12,580.108,吨蒸汽,24.86,正常,MES
2025-07-10,W05,表面处理车间,E03,蒸汽,21.59,t,215.1398,4644.9,7600.084,平方米,25.56,正常,MES
2024-08-14,W03,热处理车间,E03,蒸汽,24.019,t,221.5644,5321.73,105.534,吨,27.96,正常,MES
2024-02-07,W02,轧制车间,E01,电力,38145.022,kWh,0.6831,26057.48,329.284,吨,-1.73,正常,MES
2025-07-25 00:00:00,W02,轧制车间,E04,工业水,185.697,m³,4.0427,750.72,352.151,吨,28.47,正常,MES
2025-02-03,W05,表面处理车间,E03,蒸汽,8.813,t,221.7674,1954.42,442.53,平方米,-4.65,停产,MES
2025-02-10,W03,热处理车间,E03,蒸汽,33.985,t,220.8411,7505.24,95.255,吨,-4.67,正常,MES
2025.12.21,W03,热处理车间,E02,天然气,11823.25,m3,3.5315,41753.78,94.321,吨,-4.42,正常,MES
2024-09-19,W07,动力站,E01,电力,8617.871,kWh,0.6755,5821.74,540.078,吨蒸汽,15.51,正常,MES
2025年11月30日,W06,装配车间,E01,电力,4216.548,kWh,0.6815,2873.78,,台,4.98,低负荷,MES
2024-09-05,W08,包装车间,E05,压缩空气,1459.173,m³,0.2847,415.46,10277.817,件,20.02,正常,MES
2024-01-14,W07,动力站,E01,电力,9353.037,kWh,0.6696,6262.93,507.833,吨蒸汽,-5.92,正常,MES
2024年03月11日,W03,热处理车间,E01,电力,24861.092,kWh,0.6637,16499.67,97.022,吨,4.06,正常,MES
2024-09-17,W01,熔炼车间,E05,压缩空气,2917.53,m³,0.2829,825.24,233.286,吨,21.27,正常,MES
2025年01月20日,W06,装配车间,E01,电力,12639.952,kWh,0.6783,8573.86,300.312,台,-4.01,正常,MES
2025年09月04日,W06,装配车间,E01,电力,13564.361,kWh,0.6841,9279.28,288.355,台,18.14,正常,MES
2025-08-13,W08,包装车间,E01,电力,6530.885,kWh,0.6777,4426.23,10808.713,件,29.17,正常,MES
2024-07-01,W05,表面处理车间,E04,工业水,423.345,m³,4.0062,1695.99,7809.224,平方米,31.55,正常,MES
2025-11-18,W06,装配车间,E01,电力,13359.21,kWh,0.6907,9227.15,289.949,台,9.62,正常,MES
2025-05-03,W04,机加工车间,E05,压缩空气,1280.366,m³,0.2746,351.65,297.829,件,19.93,停产,MES
2024-01-17,W07,动力站,E04,工业水,965.137,m³,4.0124,3872.52,511.998,吨蒸汽,-4.89,正常,MES
2025-02-17,W07,动力站,E06,柴油 ,190.581,kg,8.0483,1533.85,526.66,吨蒸汽,-2.01,正常,MES
2025-02-15,W03,热处理车间,E02,天然气,11963.892,m³,3.4428,41189.36,101.886,吨,1.31,正常,MES
2025-09-28,W02,轧制车间,E03,蒸汽,36.886,t,218.7152,8067.43,304.568,吨,19.24,正常,MES
2024-08-14,W03,热处理车间,E02,天然气,7108.167,m³,3.4502,24524.56,105.534,吨,27.96,正常,MES
2025-01-29,W07,动力站,E04,工业水,856.081,m³,4.1924,3589.02,503.997,吨蒸汽,-4.2,正常,MES
2025-03-24,W02,轧制车间,E01,电力,38494.688,kWh,,27017.39,320.836,吨,7.35,正常,MES
2024-04-02,W06,装配车间,E05,压缩空气 ,4149.554,m³,0.2821,1170.42,273.501,台,17.53,正常,MES
2025-09-27,W05,表面处理车间,E01,电力,16662.269,kWh,0.6834,11387.82,4478.136,平方米,22.54,低负荷,MES
2025-03-03,W01,熔炼车间,E04,工业水,279.998,m³,4.1863,1172.14,271.352,吨,6.08,正常,MES
2025-12-16,W08,包装车间,E05,压缩空气,1540.577,m³,0.2837,437.04,10245.374,件,-2.34,正常,MES
2025-03-18,W07,动力站,E02,天然气,18936.028,m³,3.4145,64657.44,601.301,吨蒸汽,9.96,正常,MES
2025-11-02,W02,轧制车间,E03,蒸汽,44.252,吨,217.5737,9628.14,330.685,吨,5.22,正常,MES
2024-02-23,W08,包装车间,E01,电力,5890.359,度,0.6903,4066.34,,件,0.06,正常,MES
2025-01-01,W02,轧制车间,E02,天然气,8298.952,m³,3.4262,28434.23,310.518,吨,-2.34,正常,MES
2024-10-26,W06,装配车间,E05,压缩空气,2828.673,m³,0.2792,789.75,170.526,台,16.92,低负荷,MES
2025-06-10,W02,轧制车间,E04,工业水,183.475,m³,4.0347,740.27,353.592,吨,27.6,正常,MES
2025-06-14,W07,动力站,E02,天然气,12191.925,m³,3.418,41671.72,560.153,吨蒸汽,26.18,正常,MES
2025-08-23,W02,轧制车间,E04,工业水,190.16,m³,4.0922,778.17,309.058,吨,22.21,正常,MES
2024-02-08,W01,熔炼车间,E04,工业水,266.729,m³,4.0561,1081.87,245.191,吨,-4.7,正常,MES
2024-01-02,W01,熔炼车间,E05,压缩空气,3084.92,m³,0.2772,855.01,250.538,吨,-6.36,正常,MES
2024-07-08,W06,装配,E01,电力,13208.21,kWh,0.6749,8914.0,272.392,台,28.67,正常,MES
2025-12-15,W07,动力站,E06,柴油,178.044,kg,7.8486,1397.41,549.657,吨蒸汽,-2.22,正常,MES
2024-08-06,W02,轧制车间,E04,工业水,177.144,m³,4.24,751.1,339.624,吨,27.53,正常,MES
2024.12.26,W07,动力站,E06,柴油,187.449,kg,7.7479,1452.33,537.275,吨蒸汽,-0.82,正常,MES
2024-07-17,W08,包装车间,E05,压缩空气,1271.347,m³,0.2776,352.92,10719.384,件,30.58,正常,MES
2025-03-10,W08,包装车间,E01,电力,5487.859,kWh,0.6821,3743.3,10408.234,件,4.99,正常,MES
2025-04-10,W04,机加工车间,E04,工业水,57.937,m³,4.1002,237.56,4657.485,件,15.54,正常,MES
2025-07-07,W02,轧制车间,E03,蒸汽,35.558,t,220.3449,7834.98,372.362,吨,28.27,正常,MES
2024-12-27,W03,热处理车间,E01,电力,30017.96,kWh,0.6614,19853.27,100.847,吨,-0.72,正常,MES
2024-04-27,W05,表面处理车间,E01,电力,16009.649,kWh,0.6702,10730.13,4442.971,平方米,12.84,低负荷,MES
2025-01-20,W06,装配车间,E05,压缩空气,,m³,0.2839,1215.86,300.312,台,-4.01,正常,MES
2024-04-09,W04,机加工车间,E04,工业水,64.284,m³,4.1531,266.98,3982.255,件,19.33,正常,MES
2025-12-01,W03,热处理车间,E03,蒸汽,36.843,t,0.0,8067.19,101.405,吨,-2.91,正常,MES
2024-05-01,W05,表面处理车间,E02,天然气,196.626,m³,3.5271,693.51,399.212,平方米,19.25,停产,MES
2024-02-01,W07,动力站 ,E04,工业水,847.084,m³,4.0806,3456.59,535.634,吨蒸汽,0.17,正常,MES
2025-07-05,W02,轧制车间 ,E01,电力,45569.261,kWh,0.6897,31429.06,353.689,吨,25.11,正常,MES
2025-03-30,W07,动力站,E04,工业水,871.036,m³,4.0717,3546.63,519.103,吨蒸汽,8.97,正常,MES
2024-01-12,W07,动力站,E04,工业水,826.559,m³,3.983,3292.17,508.839,吨蒸汽,-1.54,正常,MES
2024-07-28,W02,轧制车间,E02,天然气,4398.821,m³,3.4223,15054.15,303.527,吨,30.11,正常,MES
2024-08-21,W04,机加工车间,E05,压缩空气,5784.821,m³,0.2798,1618.77,4317.606,件,26.06,正常,MES
2024-06-23,W05,表面处理车间,E04,工业水,154.967,m³,3.9936,618.88,1390.53,平方米,26.31,低负荷,MES
2024-01-02,W03,热处理车间,E03,蒸汽,35.997,t,221.1881,7962.06,93.378,吨,-6.36,正常,MES
2025-02-06,W05,表面处理车间,E02,天然气,1233.019,m³,3.384,4172.54,7326.198,平方米,-3.16,正常,MES
2024-03-10,W05,表面处理车间,E04,工业水,157.918,m³,4.0161,634.21,1373.131,平方米,7.38,低负荷,MES
2024-09-01 00:00:00,W05,表面处理车间,E02,天然气,287.745,m³,3.461,995.89,1395.922,平方米,19.93,低负荷,MES
2025-04-21,W04,机加工车间,E04,工业水,62.047,m³,4.019,249.37,4351.127,件,18.26,正常,MES
2024-12-04,W01,熔炼车间,E01,电力,54264.959,kWh,0.683,37064.42,277.427,吨,-1.24,正常,MES
2024-04-23,W02,轧制车间,E04,工业水,175.627,m³,4.0719,715.13,313.457,吨,17.86,正常,MES
2024-09-05,W01,熔炼车间 ,E02,天然气,8228.806,m³,3.4593,28466.01,256.287,吨,20.02,正常,MES
2025-01-21,W05,表面处理车间,E04,工业水,466.587,m³,4.1248,1924.58,7351.334,平方米,-5.45,正常,MES
2025-03-27,W01,熔炼车间,E01,电力,41322.571,kWh,0.6792,28065.13,260.685,吨,5.95,正常,MES
2025-02-08,W05,表面处理车间,E02,天然气,788.132,m³,3.4334,2705.94,4226.35,平方米,-4.03,低负荷,MES
2025-03-28,W08,包装车间,E05,压缩空气,1441.437,m³,0.2798,403.3,11042.888,件,6.83,正常,MES
2025/09/25,W01,熔炼车间,E04,工业水,276.293,m³,4.1672,1151.38,306.954,吨,16.25,正常,MES
2024-09-20,W01,熔炼车间,E01,电力,43547.471,kWh,0.6768,29471.83,246.653,吨,27.65,正常,MES
2025-02-13,W03,热处理车间,E03,蒸汽,35.091,t,213.9619,7508.15,94.211,吨,0.37,正常,MES
2025-05-12,W07,动力站,E01,电力,7989.083,kWh,0.7004,5595.42,,吨蒸汽,19.65,正常,MES
2024-05-07,W03,热处理车间,E01,电力,24391.876,kWh,0.6855,16720.17,89.208,吨,22.57,正常,MES
2024-10-23,W03,热处理车间,E02,天然气,8731.063,m³,3.3348,29116.69,98.105,吨,12.8,正常,MES
2025-02-08,W04,机加工车间,E01,电,13970.022,kWh,0.6993,9769.48,2823.646,件,-4.03,低负荷,MES
2024-10-27,W02,轧制车间,E02,天然气,5472.714,m³,3.4633,18953.4,325.055,吨,18.93,正常,MES
2025-04-10,W01,熔炼车间,E02,天然气,8954.935,m³,3.4825,31185.66,280.058,吨,15.54,正常,MES
2025-04-03,W05,表面处理车间,E04,工业水,462.475,m³,3.8842,1796.33,7349.55,平方米,17.71,正常,MES
2024-04-23,W03,热处理车间,E01,电力,24321.512,kWh,0.6895,16768.97,95.816,吨,17.86,正常,MES
2024-05-01,W04,机加工车间,E05,压缩空气,1363.103,m³,0.2722,371.02,267.787,件,19.25,停产,MES
2024-11-10,W03,热处理车间,E02,天然气,9511.767,立方米,3.4463,32780.14,89.792,吨,7.28,正常,MES
2025-01-23,W04,机加工车间,E05,压缩空气,5840.704,m³,0.2757,1610.54,4438.946,件,-6.42,正常,MES
2025-04-16,W04,机加工车间,E01,电力,17298.957,kWh,0.6736,11652.62,4186.462,件,15.7,正常,MES
2024-05-25,W04,机加工车间,E05,压缩空气,4155.099,m³,0.2751,1143.15,2736.22,件,20.67,低负荷,MES
2025-11-16,W03,热处理车间,E03,蒸汽,32.564,t,222.5577,7247.26,88.186,吨,3.79,正常,MES
2024-07-05,W07,动力站,E06,柴油,178.603,kg,7.9213,1414.77,518.487,吨蒸汽,28.72,正常,MES
2024-10-19,W05,表面处理车间,E02,天然气,,m³,3.4526,2006.79,4368.524,平方米,15.47,低负荷,MES
2024-09-02,W01,熔炼车间,E04,工业水,250.757,m³,4.1902,1050.73,275.816,吨,15.86,正常,MES
2025-11-02,W03,热处理车间,E01,电力,24894.249,kWh,0.6808,16947.9,99.622,吨,5.22,正常,MES
2024-11-26,W03,热处理车间,E02,天然气,10242.005,m³,3.433,35161.26,100.076,吨,5.67,正常,MES
2025/02/22,W02,轧制车间,E02,天然气,8204.915,m³,3.4267,28116.08,335.253,吨,5.06,正常,MES
2025-11-22,W01,熔炼车间,E05,压缩空气,3022.599,m³,,840.91,284.611,吨,8.73,正常,MES
2024-06-19,W01,熔炼车间,E05,压缩空气,3255.451,m³,0.2846,926.36,258.509,吨,30.4,正常,MES
2024-05-31,W04,机加工车间,E04,工业水,62.304,m³,4.1655,259.53,4522.16,件,18.4,正常,MES
2025-09-01,W04,机加工车间,E04,新水,63.389,m³,4.1172,260.98,4661.558,件,19.17,正常,MES
2024年09月23日,W03,热处理车间,E01,电力,26197.03,kWh,0.6799,17810.64,99.443,吨,22.45,正常,MES
2024-01-27 00:00:00,W01,熔炼车间,E05,压缩空气,2986.333,m³,0.276,824.35,239.449,吨,-5.07,正常,MES
2025-01-05,W05,表面处理车间,E03,蒸汽,11.44,t,222.6867,2547.49,1548.804,平方米,-1.47,低负荷,MES
2024-02-04,W06,装配车间,E05,压缩空气,1408.526,m³,0.2782,391.83,48.792,台,1.63,低负荷,MES
2024-11-21,W06,装配车间,E05,压缩空气,3851.07,m³,0.2758,1062.29,261.58,台,6.29,正常,MES
2024-12-27,W07,动力站,E02,天然气,23434.891,m³,3.4589,81060.1,542.163,吨蒸汽,-0.72,正常,MES
2025.08.13,W05,表面处理车间,E02,天然气,,m³,3.4706,2582.61,7267.721,平方米,29.17,正常,MES
2024-08-14,W04,机加工车间,E05,压缩空气,5504.502,m³,0.2763,1521.16,4360.26,件,27.96,正常,MES
2025-11-02,W05,表面处理车间,E01,电力,7895.792,kWh,0.6819,5384.16,1391.071,平方米,5.22,低负荷,MES
2024-04-27,W01,熔炼车间,E01,电力,41475.154,kWh,0.6761,28041.96,260.677,吨,12.84,正常,MES
2024-03-21,W05,表面处理车间,E04,工业水,414.426,m³,4.0329,1671.32,6339.575,平方米,7.19,正常,MES
2024-07-12,W05,表面处理车间,E01,电力,28393.094,kWh,0.6824,20755.87,7207.854,平方米,29.83,正常,MES
2025-07-16,W01,熔炼车间,E02,天然气,6536.445,m³,3.382,22106.04,281.514,吨,30.13,正常,MES
2024-08-24,W07,动力站,E01,电力,10164.996,kWh,0.6936,7050.63,493.699,吨蒸汽,24.72,正常,MES
2025-11-08,W03,热处理车间,E02,天然气,10715.716,m³,3.4046,36482.28,97.209,吨,2.48,正常,MES
2025-08-04,W07,动力站,E02,天然气,12678.301,m³,3.5086,44483.15,578.751,吨蒸汽,26.21,正常,MES
2025-12-27,W08,包装车间,E05,压缩空气,1007.469,立方米,0.2854,287.54,7576.899,件,-3.02,低负荷,MES
2025-12-05,W05,表面处理车间,E01,电力,27056.313,kWh,0.6992,18916.95,7758.966,平方米,-1.18,正常,MES
2024-10-05,W08,包装车间,E01,电力,993.177,kWh,0.6671,662.55,570.849,件,15.36,停产,MES
2024-05-24,W06,装配车间,E05,压缩空气,4360.437,m³,0.2747,1197.96,285.683,台,22.55,正常,MES
2025-05-08,W01,熔炼车间,E02,天然气,7681.963,m³,3.3837,25993.54,275.234,吨,24.03,正常,MES
2025-01-01,W07,动力站,E04,工业水,903.577,m³,4.1152,3718.42,516.147,吨蒸汽,-2.34,正常,MES
2024-09-26,W07,动力站,E02,天然气,13621.43,m³,3.4659,47210.03,535.34,吨蒸汽,19.9,正常,MES
2025-08-11,W03,热处理车间,E03,蒸汽,24.503,t,225.8582,5534.13,96.321,吨,27.44,正常,MES
